shipment_id,origin,destination,distance_km,cargo_type,vehicle_type,departure_time,hour,cargo_weight,traffic_level,weather,status,delay_hours
SHP00230,Cairo,Madrid,4832.0,clothing,truck,2023-01-11 03:16,3,5155.7,0.62,cloudy,in_transit,0.0
SHP00231,Houston,New York,2016.6,general,van,2023-12-20 00:30,0,3024.8,0.94,clear,delayed,6.0
SHP00232,Toronto,Kolkata,1806.8,food,air,2023-07-31 16:30,16,4814.0,0.55,rain,delivered,0.0
SHP00233,Bangalore,Madrid,318.9,electronics,truck,2023-12-18 20:06,20,9306.2,0.79,cloudy,in_transit,0.0
SHP00234,Madrid,Singapore,2189.2,clothing,van,2024-02-19 20:11,20,6440.7,0.55,cloudy,delayed,8.61
SHP00235,Dubai,London,2302.9,clothing,air,2023-01-05 22:13,22,2855.6,0.76,cloudy,in_transit,0.0
SHP00236,Nairobi,Shanghai,1016.1,food,van,2024-04-13 03:16,3,5324.4,0.71,fog,delivered,0.0
SHP00237,Singapore,Chennai,1804.8,clothing,van,2024-11-20 22:51,22,9195.0,0.67,rain,delivered,0.0
SHP00238,Chennai,Berlin,1596.4,medicine,rail,2024-12-11 04:32,4,4240.6,0.31,fog,delayed,10.9
SHP00239,Hyderabad,Tokyo,3214.0,medicine,van,2024-05-16 09:08,9,3214.3,0.56,cloudy,delayed,11.27
SHP00240,New York,Mumbai,2474.6,medicine,air,2024-07-29 16:41,16,4150.4,0.59,fog,delivered,0.0
SHP00241,Miami,Hyderabad,505.1,electronics,van,2023-10-27 01:17,1,5422.3,0.33,cloudy,delivered,0.0
SHP00242,Shanghai,Tokyo,654.7,electronics,rail,2024-07-10 11:34,11,7624.0,0.55,clear,delayed,1.29
SHP00243,Los Angeles,Chennai,3706.3,medicine,rail,2023-02-03 14:16,14,8635.8,0.27,rain,in_transit,0.0
SHP00244,Cairo,Paris,1128.4,general,rail,2024-12-28 19:40,19,1743.2,0.31,fog,delayed,11.69
SHP00245,London,Delhi,2893.4,general,rail,2024-09-03 17:10,17,9792.1,0.43,rain,delayed,10.15
SHP00246,Tokyo,São Paulo,4094.4,medicine,air,2023-03-02 08:55,8,7044.1,0.31,cloudy,delayed,14.06
SHP00247,Madrid,Paris,3831.2,clothing,air,2023-05-26 18:40,18,6315.3,0.5,rain,delayed,11.8
SHP00248,Nairobi,Cairo,556.2,general,rail,2024-12-12 11:29,11,3340.2,0.2,fog,in_transit,0.0
SHP00249,Toronto,Houston,3210.7,food,truck,2024-07-01 12:13,12,8266.0,0.6,fog,delayed,17.86
SHP00250,Amsterdam,New York,2781.8,medicine,air,2023-12-18 21:48,21,554.8,0.7,clear,in_transit,0.0
SHP00251,Chennai,London,2262.3,electronics,air,2023-07-27 22:58,22,8833.3,0.44,cloudy,delivered,0.0
SHP00252,Bangalore,Sydney,1866.1,electronics,rail,2024-11-11 20:10,20,4023.8,0.44,clear,in_transit,0.0
SHP00253,Los Angeles,Sydney,546.9,electronics,truck,2023-08-07 15:04,15,5977.4,0.62,cloudy,in_transit,0.0
SHP00254,São Paulo,Madrid,4103.8,clothing,van,2024-05-04 02:14,2,984.4,0.84,fog,delayed,12.61
SHP00255,New York,Amsterdam,771.9,medicine,van,2023-03-12 16:36,16,6142.2,0.33,clear,in_transit,0.0
SHP00256,Bangkok,Cairo,841.7,clothing,air,2023-08-11 02:57,2,1486.1,0.3,clear,delivered,0.0
SHP00257,Los Angeles,Madrid,3976.3,medicine,rail,2024-10-22 02:15,2,6049.9,0.78,storm,delayed,17.27
SHP00258,São Paulo,Mumbai,4254.7,food,van,2024-06-14 19:32,19,7503.7,0.44,cloudy,delayed,15.18
SHP00259,Nairobi,Paris,2524.9,electronics,van,2024-05-26 20:38,20,5330.0,0.98,clear,delivered,0.0
SHP00260,Kolkata,Los Angeles,4318.0,general,air,2024-01-10 17:43,17,7651.0,0.96,cloudy,in_transit,0.0
SHP00261,Singapore,Bangalore,167.6,medicine,truck,2023-03-03 12:32,12,6322.8,0.6,rain,delayed,5.75
SHP00262,São Paulo,Chicago,503.9,general,van,2023-10-12 02:19,2,5161.9,0.36,clear,delivered,0.0
SHP00263,Chicago,Dubai,3208.0,electronics,rail,2024-12-16 13:46,13,673.3,0.27,cloudy,delivered,0.0
SHP00264,Dubai,Bangkok,369.6,medicine,truck,2023-01-13 22:08,22,1721.9,0.96,clear,delivered,0.0
SHP00265,Hyderabad,Chicago,722.0,food,truck,2023-01-31 10:51,10,2792.6,0.25,fog,in_transit,0.0
SHP00266,Miami,Houston,2602.8,electronics,air,2024-08-03 05:23,5,2625.6,0.28,cloudy,in_transit,0.0
SHP00267,Paris,Cairo,2593.2,electronics,truck,2023-09-08 01:30,1,3891.5,0.32,rain,in_transit,0.0
SHP00268,Shanghai,Toronto,3729.3,clothing,van,2023-11-26 07:26,7,2785.5,0.26,rain,delayed,13.97
SHP00269,Tokyo,São Paulo,4519.5,medicine,van,2024-06-12 01:25,1,8782.2,0.89,clear,delivered,0.0
SHP00270,Madrid,Bangalore,2810.1,electronics,rail,2023-07-25 09:36,9,7421.8,0.39,rain,delayed,17.45
SHP00271,Miami,Nairobi,3901.8,general,van,2023-06-04 00:59,0,336.7,0.63,fog,in_transit,0.0
SHP00272,Madrid,Mumbai,3818.8,clothing,rail,2023-04-17 06:33,6,4256.2,0.97,cloudy,in_transit,0.0
SHP00273,São Paulo,Berlin,555.8,medicine,air,2024-12-18 11:29,11,5849.6,0.6,clear,delivered,0.0
SHP00274,Bangalore,Dubai,2882.3,clothing,van,2023-08-31 09:16,9,9267.8,0.51,rain,delivered,0.0
SHP00275,Madrid,Miami,1432.6,electronics,van,2023-05-20 18:06,18,1146.0,0.56,cloudy,delayed,5.34
SHP00276,Chennai,Singapore,1855.6,medicine,air,2023-11-12 14:16,14,995.2,0.85,clear,delayed,9.86
SHP00277,São Paulo,Toronto,3056.2,medicine,rail,2023-06-01 02:45,2,9687.2,0.52,cloudy,delayed,10.78
SHP00278,Amsterdam,Berlin,4118.4,medicine,truck,2024-02-19 14:35,14,2573.5,0.57,storm,in_transit,0.0
SHP00279,Chennai,Mumbai,402.2,medicine,van,2023-07-22 12:23,12,5865.0,0.41,clear,in_transit,0.0
SHP00280,Bangalore,Paris,4522.2,clothing,van,2023-04-05 10:07,10,9428.6,0.24,clear,delivered,0.0
SHP00281,Toronto,Chicago,2531.0,clothing,air,2023-06-26 11:13,11,2822.3,0.56,cloudy,delayed,10.71
SHP00282,Dubai,Bangkok,3123.2,food,air,2024-02-26 17:30,17,968.4,0.51,clear,delayed,7.16
SHP00283,Bangkok,Tokyo,1320.8,general,truck,2024-01-27 22:22,22,5490.7,0.59,fog,delivered,0.0
SHP00284,Chicago,Berlin,981.1,food,van,2023-01-31 08:03,8,5341.4,0.81,fog,in_transit,0.0
SHP00285,Chennai,Berlin,3318.6,food,truck,2023-08-13 18:54,18,3612.6,0.87,fog,in_transit,0.0
SHP00286,Paris,Dubai,1658.2,food,truck,2024-12-21 22:22,22,5679.7,0.65,storm,delayed,10.15
SHP00287,Nairobi,Miami,2756.4,medicine,air,2023-02-08 02:03,2,6056.5,0.22,cloudy,delivered,0.0
SHP00288,Dubai,London,4051.6,food,van,2023-11-28 01:01,1,5907.4,0.93,cloudy,delivered,0.0
SHP00289,Bangalore,Chicago,3552.2,clothing,truck,2023-12-11 09:20,9,9761.0,0.79,cloudy,delayed,14.66
SHP00290,Bangkok,Miami,3281.0,medicine,rail,2023-08-17 21:37,21,3846.0,0.79,cloudy,delayed,12.46
SHP00291,Hyderabad,Cairo,108.8,general,air,2024-08-04 01:11,1,3250.3,0.85,storm,in_transit,0.0
SHP00292,Miami,Kolkata,1722.7,electronics,van,2023-12-22 10:10,10,8234.5,0.74,clear,delivered,0.0
SHP00293,Houston,Mumbai,1399.5,medicine,truck,2023-12-25 08:50,8,7232.1,0.24,clear,delivered,0.0
SHP00294,Hyderabad,Houston,2516.1,clothing,rail,2024-07-13 12:06,12,7908.4,0.66,fog,in_transit,0.0
SHP00295,Hyderabad,Miami,461.2,electronics,rail,2023-01-21 10:16,10,834.6,0.34,clear,in_transit,0.0
SHP00296,Shanghai,Bangalore,1756.0,general,air,2024-12-22 00:27,0,6112.4,0.55,cloudy,delayed,8.38
SHP00297,Madrid,London,4874.6,clothing,rail,2024-11-07 09:19,9,1049.6,0.51,cloudy,delayed,14.38
SHP00298,Miami,Kolkata,367.1,electronics,air,2023-03-31 09:52,9,4855.3,0.28,storm,delayed,11.38
SHP00299,Bangkok,Amsterdam,4887.6,clothing,truck,2023-11-12 12:30,12,8959.3,0.41,fog,delivered,0.0
SHP00300,Hyderabad,Chicago,4438.9,food,van,2024-04-01 01:16,1,4704.1,0.38,fog,delayed,14.33
SHP00301,Delhi,Hyderabad,3786.0,electronics,truck,2024-11-15 11:51,11,4198.5,0.81,storm,delayed,18.55
SHP00302,Delhi,Los Angeles,4110.2,clothing,air,2024-08-09 07:30,7,881.7,0.92,rain,delayed,14.77
SHP00303,Tokyo,Dubai,4512.2,general,van,2023-05-04 14:11,14,9724.4,0.85,cloudy,delayed,17.97
SHP00304,Los Angeles,Bangalore,4942.6,clothing,van,2024-10-04 04:53,4,2653.1,0.93,storm,in_transit,0.0
SHP00305,Bangalore,Los Angeles,2826.2,general,rail,2023-10-10 16:29,16,7886.9,0.7,clear,delivered,0.0
SHP00306,Chennai,Houston,833.2,general,truck,2023-04-19 18:49,18,7878.9,0.89,clear,delivered,0.0
SHP00307,Berlin,Los Angeles,3308.5,general,air,2023-02-08 05:17,5,1524.1,0.69,fog,in_transit,0.0
SHP00308,Chicago,Madrid,3483.5,electronics,air,2023-10-03 11:01,11,8192.1,0.44,rain,delayed,13.59
SHP00309,Miami,Toronto,3455.8,medicine,van,2023-11-04 23:28,23,2767.3,0.53,rain,in_transit,0.0
SHP00310,Houston,London,4575.8,clothing,air,2024-06-12 11:52,11,5201.2,0.33,clear,delayed,5.3
SHP00311,Tokyo,Chicago,764.7,general,truck,2023-06-27 06:56,6,8386.1,0.4,cloudy,delivered,0.0
SHP00312,São Paulo,London,1442.5,clothing,air,2024-10-12 03:43,3,2495.2,0.59,clear,delivered,0.0
SHP00313,Singapore,Shanghai,1813.8,medicine,rail,2024-12-06 02:18,2,3927.0,0.33,clear,in_transit,0.0
SHP00314,Paris,Sydney,1203.0,medicine,rail,2024-10-29 13:32,13,8659.8,0.97,clear,delivered,0.0
SHP00315,Kolkata,Sydney,948.7,electronics,van,2023-09-16 19:51,19,7156.1,0.77,rain,delayed,15.08
SHP00316,Chicago,New York,2349.1,medicine,air,2023-11-06 21:33,21,4031.8,0.28,storm,delayed,10.96
SHP00317,Sydney,New York,2851.1,general,rail,2023-11-02 21:06,21,732.0,0.99,fog,delayed,16.77
SHP00318,Berlin,Amsterdam,3315.0,food,van,2023-06-03 16:48,16,9006.9,0.84,cloudy,delivered,0.0
SHP00319,Sydney,Madrid,3435.7,electronics,air,2023-10-30 08:58,8,4105.5,0.79,fog,delayed,20.51
SHP00320,Singapore,London,1781.5,medicine,air,2024-11-18 11:32,11,8469.7,0.87,rain,in_transit,0.0
SHP00321,Amsterdam,Chennai,2406.8,food,van,2024-11-27 10:41,10,2300.3,0.38,clear,delivered,0.0
SHP00322,Nairobi,Madrid,1921.2,general,rail,2024-04-19 03:30,3,8677.3,0.67,clear,in_transit,0.0
SHP00323,Miami,London,2552.3,clothing,rail,2024-02-28 01:55,1,1459.9,0.36,cloudy,delivered,0.0
SHP00324,Kolkata,New York,4325.7,medicine,truck,2024-05-14 10:40,10,3202.8,0.25,cloudy,delayed,10.17
SHP00325,London,Nairobi,3890.4,general,van,2024-05-16 02:08,2,4393.7,0.54,storm,delayed,18.91
SHP00326,Miami,Chicago,122.9,general,van,2024-01-18 00:57,0,7592.8,0.62,rain,delayed,9.76
SHP00327,Mumbai,Sydney,3694.7,medicine,rail,2023-11-16 04:06,4,5083.0,0.44,fog,delayed,16.21
SHP00328,Delhi,Madrid,4747.5,clothing,rail,2024-03-20 21:08,21,9961.8,0.59,rain,in_transit,0.0
SHP00329,Nairobi,Chicago,193.7,medicine,van,2023-08-05 23:01,23,5095.9,0.3,storm,in_transit,0.0
SHP00330,Chicago,Sydney,1353.4,general,truck,2024-08-31 01:42,1,6570.3,0.22,clear,delivered,0.0
SHP00331,Houston,Chicago,705.6,food,air,2024-12-19 04:13,4,3081.1,0.73,clear,delivered,0.0
SHP00332,Dubai,Bangkok,3533.6,clothing,truck,2024-06-07 23:39,23,2898.8,0.83,clear,in_transit,0.0
SHP00333,Cairo,Berlin,4174.3,medicine,rail,2024-12-21 13:18,13,490.1,0.6,cloudy,delayed,17.42
SHP00334,Miami,Madrid,1249.1,electronics,truck,2023-04-24 18:42,18,1576.5,0.27,fog,delayed,11.18
SHP00335,Toronto,Cairo,596.3,food,van,2024-04-12 09:16,9,595.8,0.85,fog,delivered,0.0
SHP00336,New York,São Paulo,1632.3,electronics,truck,2023-02-16 00:54,0,6667.2,0.34,cloudy,delivered,0.0
SHP00337,Dubai,Berlin,4404.5,electronics,rail,2023-12-17 05:07,5,4062.5,0.57,fog,delivered,0.0
SHP00338,Nairobi,Los Angeles,3279.3,medicine,truck,2023-05-16 22:46,22,9817.5,0.88,clear,delayed,8.9
SHP00339,Singapore,Miami,4031.1,clothing,van,2024-09-17 12:49,12,6152.4,0.89,rain,in_transit,0.0
SHP00340,Miami,Tokyo,653.4,clothing,air,2023-02-17 02:16,2,222.4,0.89,rain,in_transit,0.0
SHP00341,Sydney,Madrid,2643.6,general,truck,2024-03-19 21:46,21,4871.1,0.73,cloudy,in_transit,0.0
SHP00342,Shanghai,Bangkok,367.4,medicine,air,2024-05-22 05:04,5,3274.3,0.46,fog,delayed,7.18
SHP00343,Tokyo,Paris,2797.4,clothing,air,2023-08-29 02:29,2,8032.5,0.56,fog,delivered,0.0
SHP00344,Madrid,Chennai,4905.3,electronics,truck,2024-02-18 13:02,13,5536.1,0.86,storm,delayed,16.81
SHP00345,Dubai,Sydney,1592.5,general,van,2024-11-01 21:29,21,3697.1,0.24,rain,delayed,8.23
SHP00346,Houston,Madrid,2844.7,general,air,2024-11-03 11:45,11,1228.8,0.81,fog,delayed,14.57
SHP00347,Madrid,Chicago,4166.4,food,rail,2024-12-19 03:02,3,4975.0,0.86,cloudy,delivered,0.0
SHP00348,Chennai,Amsterdam,3093.2,medicine,truck,2024-02-07 06:29,6,7196.2,0.29,cloudy,delayed,9.77
SHP00349,Bangkok,São Paulo,2985.2,clothing,air,2024-11-05 18:32,18,9642.2,0.2,cloudy,delivered,0.0
SHP00350,Singapore,Miami,4629.4,medicine,van,2023-05-12 03:24,3,6101.0,0.46,storm,delivered,0.0
SHP00351,Dubai,Toronto,3835.6,food,air,2023-12-18 09:28,9,1468.0,0.68,cloudy,delivered,0.0
SHP00352,São Paulo,Shanghai,4317.5,general,van,2023-07-25 06:39,6,6897.5,0.94,rain,delayed,17.57
SHP00353,São Paulo,Bangkok,4878.4,medicine,rail,2024-12-28 03:48,3,5666.6,0.67,rain,delivered,0.0
SHP00354,Sydney,Cairo,4479.9,general,rail,2024-03-08 00:33,0,350.2,0.32,clear,in_transit,0.0
SHP00355,Berlin,Nairobi,3949.1,food,rail,2023-05-30 01:44,1,2119.6,0.63,rain,delayed,13.44
SHP00356,Houston,Chennai,3118.9,general,van,2024-10-24 17:24,17,5158.1,0.84,cloudy,in_transit,0.0
SHP00357,Chicago,Los Angeles,2141.2,food,truck,2023-01-14 23:16,23,6243.6,0.82,cloudy,in_transit,0.0
SHP00358,Bangkok,Toronto,3576.8,food,van,2023-07-18 09:28,9,9836.2,0.26,cloudy,in_transit,0.0
SHP00359,Chicago,Delhi,2199.7,general,rail,2023-05-14 05:37,5,155.9,0.57,rain,in_transit,0.0
SHP00360,Kolkata,New York,3024.7,general,rail,2024-05-17 18:35,18,821.5,0.77,rain,delayed,19.49
SHP00361,Hyderabad,Shanghai,434.1,general,van,2024-03-01 17:34,17,1010.3,0.38,fog,delayed,10.19
SHP00362,Madrid,New York,1867.9,medicine,air,2024-07-28 20:00,20,6722.5,0.56,clear,in_transit,0.0
SHP00363,Delhi,São Paulo,4439.7,clothing,truck,2024-01-31 08:34,8,344.6,0.61,rain,delivered,0.0
SHP00364,Miami,Delhi,1552.5,medicine,rail,2024-06-10 02:06,2,9719.1,0.82,cloudy,in_transit,0.0
SHP00365,London,São Paulo,3184.6,medicine,air,2023-04-17 06:34,6,6501.0,0.95,fog,in_transit,0.0
SHP00366,Mumbai,Miami,3612.7,electronics,truck,2023-03-17 01:11,1,5625.0,0.66,rain,delayed,21.54
SHP00367,Berlin,Houston,2001.4,clothing,air,2023-11-20 00:24,0,5394.9,0.71,clear,in_transit,0.0
SHP00368,São Paulo,Bangalore,1852.7,general,truck,2023-10-24 21:19,21,956.4,0.81,storm,delayed,16.75
SHP00369,Chicago,São Paulo,251.0,medicine,van,2023-05-20 23:25,23,3020.3,0.71,storm,delayed,10.86
SHP00370,Nairobi,Toronto,3274.9,electronics,van,2023-05-07 01:00,1,6006.9,0.63,storm,delivered,0.0
SHP00371,London,Cairo,3733.0,food,van,2024-02-27 20:54,20,1510.3,0.35,storm,delayed,14.35
SHP00372,Berlin,London,661.7,general,truck,2024-07-16 14:41,14,824.1,0.74,storm,delayed,14.55
SHP00373,London,Cairo,2944.9,food,rail,2023-05-12 21:41,21,1090.4,0.7,cloudy,delivered,0.0
SHP00374,Miami,Houston,1708.9,food,van,2024-08-02 18:23,18,9590.7,0.33,rain,delayed,11.0
SHP00375,Nairobi,Paris,3589.8,clothing,rail,2024-01-04 04:43,4,8791.1,0.57,rain,delayed,14.35
SHP00376,Amsterdam,Tokyo,2803.2,medicine,truck,2023-10-15 04:57,4,2044.7,0.79,storm,delayed,18.3
SHP00377,Toronto,Bangalore,4471.3,general,truck,2024-08-18 18:25,18,2206.3,0.23,storm,delayed,17.41
SHP00378,Shanghai,Miami,3304.1,medicine,rail,2024-02-06 07:57,7,7358.9,0.43,storm,delayed,15.61
SHP00379,Tokyo,Bangalore,2044.2,general,truck,2024-11-09 07:54,7,6873.2,0.81,storm,delayed,12.96
SHP00380,Hyderabad,London,2875.2,general,van,2024-05-10 11:02,11,7638.6,0.39,cloudy,delayed,6.86
SHP00381,Paris,Delhi,3376.1,general,rail,2024-02-02 15:58,15,8827.4,0.23,fog,in_transit,0.0
SHP00382,São Paulo,Tokyo,3204.5,food,rail,2024-08-15 17:36,17,3828.9,0.5,cloudy,in_transit,0.0
SHP00383,Tokyo,Berlin,1944.0,medicine,air,2023-12-28 11:31,11,8883.0,0.21,fog,delivered,0.0
SHP00384,Hyderabad,Berlin,477.7,food,van,2023-06-03 05:10,5,6060.0,0.85,rain,delivered,0.0
SHP00385,Nairobi,Madrid,3629.3,clothing,air,2024-05-05 06:37,6,6507.9,0.53,cloudy,delayed,12.11
SHP00386,Kolkata,Dubai,3002.5,medicine,truck,2024-08-09 04:03,4,2656.8,0.34,cloudy,in_transit,0.0
SHP00387,Toronto,Cairo,3342.6,food,truck,2023-08-10 14:38,14,8686.3,0.34,fog,in_transit,0.0
SHP00388,Nairobi,Singapore,4120.2,medicine,rail,2023-06-21 23:43,23,9231.3,0.68,rain,delayed,15.21
SHP00389,Chicago,Los Angeles,747.8,electronics,van,2024-06-19 16:43,16,8282.5,0.68,fog,delayed,7.14
SHP00390,Dubai,Bangkok,291.3,general,truck,2023-04-06 15:42,15,9029.6,0.63,cloudy,delayed,6.77
SHP00391,Cairo,Sydney,3281.2,general,air,2024-01-15 01:44,1,4346.7,0.95,storm,delayed,18.41
SHP00392,Cairo,Chicago,1817.5,general,truck,2024-03-11 04:16,4,7682.0,0.93,fog,delayed,10.23
SHP00393,Dubai,Shanghai,2102.4,medicine,truck,2024-12-27 23:50,23,5822.1,0.29,clear,delayed,7.38
SHP00394,Bangkok,London,3470.1,food,air,2024-01-06 03:09,3,6550.6,0.4,fog,delivered,0.0
SHP00395,Singapore,New York,3098.2,clothing,van,2024-02-28 17:50,17,4876.4,0.5,storm,delayed,17.21
SHP00396,Berlin,Madrid,2930.5,clothing,van,2024-11-06 03:47,3,4521.3,0.76,cloudy,delayed,6.38
SHP00397,London,Shanghai,2062.7,food,truck,2023-06-14 12:40,12,8063.3,0.86,clear,delivered,0.0
SHP00398,Bangalore,Chennai,1389.2,food,truck,2024-09-15 01:46,1,9313.8,0.52,fog,delivered,0.0
SHP00399,São Paulo,Dubai,381.6,medicine,air,2024-03-25 00:12,0,2931.5,0.23,storm,in_transit,0.0
SHP00400,Dubai,Hyderabad,3402.7,food,van,2024-11-01 00:10,0,9968.5,0.82,clear,delayed,11.37
SHP00401,Chicago,Los Angeles,2971.8,general,truck,2024-12-21 02:58,2,5541.0,0.78,clear,delivered,0.0
SHP00402,New York,Berlin,1208.8,medicine,air,2024-02-18 18:00,18,1832.8,0.6,rain,delayed,14.77
SHP00403,Tokyo,Amsterdam,1765.8,electronics,rail,2024-07-04 18:16,18,9663.9,0.65,fog,delivered,0.0
SHP00404,Cairo,Houston,3439.8,general,truck,2024-05-08 03:16,3,3888.5,0.83,clear,delayed,13.4
SHP00405,São Paulo,Paris,4020.8,clothing,rail,2024-06-12 17:00,17,2557.8,0.27,rain,delivered,0.0
SHP00406,Bangalore,Singapore,4663.8,clothing,rail,2023-12-29 06:57,6,2763.9,0.96,storm,delayed,21.89
SHP00407,London,Tokyo,3711.9,medicine,van,2023-09-29 06:14,6,8365.9,0.87,cloudy,delayed,8.34
SHP00408,Cairo,Chennai,687.4,electronics,air,2024-09-20 00:48,0,9584.1,0.88,storm,delayed,11.48
SHP00409,Madrid,Tokyo,4500.8,general,rail,2024-05-17 05:48,5,2874.6,0.38,storm,delayed,17.53
SHP00410,Delhi,Shanghai,4016.4,clothing,truck,2024-05-29 11:25,11,4626.2,0.3,cloudy,delivered,0.0
SHP00411,São Paulo,Mumbai,157.9,medicine,air,2024-08-17 03:20,3,6166.5,0.41,rain,in_transit,0.0
SHP00412,Berlin,Tokyo,4796.8,food,rail,2023-07-08 15:27,15,4249.0,0.8,cloudy,delayed,14.26
SHP00413,Chicago,Berlin,2308.6,general,van,2024-08-12 21:14,21,7236.1,0.84,clear,delivered,0.0
SHP00414,London,Kolkata,4020.2,medicine,air,2023-01-10 05:26,5,1431.3,0.91,fog,delayed,17.94
SHP00415,Shanghai,Cairo,1647.1,clothing,rail,2023-09-14 17:54,17,572.3,0.28,storm,delayed,25.8
SHP00416,London,Amsterdam,2435.0,electronics,air,2023-12-09 08:23,8,5647.5,0.95,rain,delayed,17.47
SHP00417,Mumbai,Houston,694.1,general,van,2024-08-13 18:41,18,1827.9,0.82,storm,delayed,19.34
SHP00418,Sydney,Tokyo,2488.7,clothing,truck,2024-01-26 19:18,19,6354.0,0.32,fog,delayed,15.78
SHP00419,Nairobi,Madrid,2166.9,general,air,2023-03-15 02:10,2,2359.4,0.45,rain,delayed,12.11
SHP00420,Berlin,Bangkok,3258.8,food,air,2024-01-07 23:37,23,9658.7,0.53,storm,delayed,14.51
SHP00421,Mumbai,Hyderabad,3666.1,food,truck,2023-08-04 05:25,5,1046.0,0.95,clear,delayed,13.52
SHP00422,Delhi,Mumbai,3877.6,general,truck,2023-04-17 08:39,8,934.7,0.95,cloudy,delayed,12.17
SHP00423,Paris,Berlin,3714.2,clothing,van,2023-05-15 16:53,16,382.9,0.73,cloudy,delivered,0.0
SHP00424,Miami,Houston,4877.4,general,rail,2024-07-15 14:08,14,1852.7,0.68,storm,delayed,17.17
SHP00425,Bangkok,Singapore,2231.4,general,rail,2023-12-22 15:34,15,8066.6,0.55,cloudy,delayed,6.74
SHP00426,Berlin,Kolkata,1587.5,electronics,van,2023-12-19 09:30,9,182.3,0.94,storm,delivered,0.0
SHP00427,Amsterdam,Mumbai,3852.8,food,van,2023-01-08 17:23,17,4176.2,0.65,cloudy,delayed,13.51
SHP00428,Hyderabad,Toronto,3711.9,clothing,air,2023-08-14 08:05,8,6290.7,0.61,fog,delivered,0.0
SHP00429,Amsterdam,Sydney,3740.3,food,air,2023-07-12 02:11,2,2967.0,0.71,cloudy,delivered,0.0
SHP00430,São Paulo,Dubai,2510.8,food,truck,2023-06-05 01:34,1,1940.8,0.28,clear,delayed,13.58
SHP00431,São Paulo,Houston,3662.8,medicine,truck,2023-06-04 00:31,0,3484.9,0.45,cloudy,delivered,0.0
SHP00432,Houston,Toronto,3978.0,food,truck,2023-05-30 01:17,1,806.7,0.58,fog,delayed,8.44
SHP00433,Berlin,Los Angeles,4158.4,electronics,van,2024-01-30 14:15,14,2071.9,0.79,clear,delayed,13.36
SHP00434,Sydney,London,2416.8,food,rail,2023-06-12 20:46,20,7472.8,0.64,clear,delayed,5.81
SHP00435,Miami,Sydney,1564.2,food,truck,2024-11-13 06:07,6,6365.8,0.46,cloudy,delayed,5.79
SHP00436,Berlin,Dubai,686.3,medicine,truck,2023-02-13 18:50,18,6915.2,0.32,fog,in_transit,0.0
SHP00437,Hyderabad,Tokyo,547.9,general,rail,2024-10-02 01:03,1,6481.3,0.76,rain,in_transit,0.0
SHP00438,Miami,Paris,1652.0,general,rail,2024-03-25 23:12,23,6923.6,0.49,clear,delayed,9.64
SHP00439,Delhi,Tokyo,3562.5,general,rail,2024-07-09 22:31,22,5710.3,0.63,cloudy,delayed,10.37
SHP00440,Houston,Berlin,4351.5,general,van,2023-03-12 16:09,16,3027.2,0.41,fog,delayed,10.2
SHP00441,Mumbai,Nairobi,3226.3,clothing,van,2023-01-20 19:54,19,7782.6,0.39,rain,delivered,0.0
SHP00442,London,Shanghai,3447.8,general,van,2024-09-19 09:20,9,6444.9,0.29,fog,delayed,12.02
SHP00443,Bangalore,Delhi,4192.4,medicine,van,2023-02-02 06:06,6,1997.0,0.23,fog,delivered,0.0
SHP00444,Sydney,Miami,2676.5,general,rail,2023-02-20 11:14,11,7206.7,0.21,storm,delivered,0.0
SHP00445,Bangalore,Miami,4025.0,electronics,rail,2024-07-25 23:56,23,8238.1,0.84,fog,delayed,17.62
SHP00446,Dubai,Berlin,2692.2,electronics,rail,2023-03-21 06:33,6,1102.1,0.38,clear,in_transit,0.0
SHP00447,Tokyo,São Paulo,1318.9,medicine,air,2023-04-19 20:36,20,6777.5,0.76,rain,delayed,11.8
SHP00448,Chennai,London,3983.1,general,air,2024-05-31 10:42,10,5385.6,0.68,cloudy,delivered,0.0
SHP00449,Shanghai,Madrid,4239.8,clothing,air,2023-11-28 19:15,19,5501.7,0.5,storm,delayed,19.06
SHP00450,Toronto,Berlin,1864.0,clothing,air,2024-02-11 00:46,0,9831.3,0.68,clear,delivered,0.0
SHP00451,Mumbai,Madrid,4923.5,medicine,rail,2023-01-23 22:52,22,9199.2,0.61,rain,delayed,15.33
SHP00452,Singapore,Kolkata,562.0,clothing,rail,2023-06-09 04:16,4,8907.3,0.4,rain,delayed,5.8
SHP00453,Amsterdam,Bangalore,2895.4,general,van,2023-03-21 23:20,23,1811.7,0.86,fog,in_transit,0.0
SHP00454,Dubai,Sydney,1571.9,general,air,2023-03-22 01:58,1,3544.5,0.85,rain,delayed,17.8
SHP00455,Chennai,Nairobi,1210.9,general,truck,2024-10-11 20:24,20,3117.4,0.23,clear,in_transit,0.0
SHP00456,Madrid,Shanghai,3519.1,medicine,truck,2024-11-20 23:25,23,7553.1,0.66,fog,delayed,16.49
SHP00457,Los Angeles,Amsterdam,3953.2,medicine,van,2023-12-11 02:30,2,7478.6,0.64,storm,delayed,11.46
SHP00458,Chicago,Shanghai,2229.0,medicine,van,2024-05-07 17:12,17,4013.7,0.66,fog,delayed,16.0
SHP00459,Toronto,Tokyo,1306.6,electronics,rail,2024-03-16 10:43,10,987.0,0.74,storm,delayed,14.77
